/usr/bin/python3.8 /home/harald/eclipse_workspaces/ThetaMonitorNetwork/SBC/ThetaMonitorSerial/ThetaMonitorSerial.py 
[INFO   ]  ThetaMonitor v000.001.001
[INFO   ]  Settings comment: Theta Monitor GUI
[INFO   ]  working dir is: 'data'
[INFO   ]  logLevel is: 'debug'
Thread-name: Thread-1

sd: [0, 1, 0, 0, 0, 135, 1, 212, 227, 0, 0, 159, 65, 160, 33, 24, 0, 65]
sd: [0, 1, 0, 0, 0, 133, 80, 222, 208, 0, 128, 159, 65, 160, 33, 24, 0, 189]
sd: [0, 1, 0, 0, 0, 100, 100, 75, 85, 0, 0, 156, 65, 160, 36, 24, 0, 164]
sd: [0, 1, 0, 0, 0, 4, 121, 146, 1, 0, 0, 153, 65, 160, 36, 24, 0, 248]
sd: [0, 1, 0, 0, 0, 107, 19, 88, 188, 0, 128, 159, 65, 160, 36, 24, 0, 201]
sd: [0, 1, 0, 0, 0, 165, 221, 121, 181, 0, 128, 156, 65, 160, 36, 24, 0, 0]
sd: [0, 1, 0, 0, 0, 147, 103, 165, 50, 195, 245, 156, 65, 161, 36, 24, 0, 62]
sd: [0, 1, 0, 0, 0, 36, 253, 200, 238, 0, 44, 98, 66, 161, 36, 24, 0, 29]
sd: [0, 1, 0, 0, 0, 74, 79, 191, 142, 225, 122, 110, 68, 161, 36, 24, 0, 137]

mn: [0, 1, 0, 0, 0, 197, 242, 158, 212, 0, 128, 152, 65, 160, 33, 24, 0, 23]
mn: [0, 1, 0, 0, 0, 197, 242, 158, 212, 0, 128, 152, 65, 160, 33, 24, 0, 23]
mn: [0, 1, 0, 0, 0, 135, 1, 212, 227, 0, 0, 159, 65, 160, 33, 24, 0, 65]
mn: [0, 1, 0, 0, 0, 133, 80, 222, 208, 0, 128, 159, 65, 160, 33, 24, 0, 189]
mn: [0, 1, 0, 0, 0, 100, 100, 75, 85, 0, 0, 156, 65, 160, 36, 24, 0, 164]
mn: [0, 1, 0, 0, 0, 4, 121, 146, 1, 0, 0, 153, 65, 160, 36, 24, 0, 248]
mn: [0, 1, 0, 0, 0, 107, 19, 88, 188, 0, 128, 159, 65, 160, 36, 24, 0, 201]
mn: [0, 1, 0, 0, 0, 165, 221, 121, 181, 0, 128, 156, 65, 160, 36, 24, 0, 0]
mn: [0, 1, 0, 0, 0, 147, 103, 165, 50, 195, 245, 156, 65, 161, 36, 24, 0, 62]
mn: [0, 1, 0, 0, 0, 36, 253, 200, 238, 0, 44, 98, 66, 161, 36, 24, 0, 29]
mn: [0, 1, 0, 0, 0, 74, 79, 191, 142, 225, 122, 110, 68, 161, 36, 24, 0, 137]
mn: [0, 1, 0, 0, 0, 197, 242, 158, 212, 0, 128, 152, 65, 160, 33, 24, 0, 23]
mn: [0, 1, 0, 0, 0, 197, 242, 158, 212, 0, 128, 152, 65, 160, 33, 24, 0, 23]
mn: [0, 1, 0, 0, 0, 135, 1, 212, 227, 0, 0, 159, 65, 160, 33, 24, 0, 65]
mn: [0, 1, 0, 0, 0, 133, 80, 222, 208, 0, 128, 159, 65, 160, 33, 24, 0, 189]
mn: [0, 1, 0, 0, 0, 100, 100, 75, 85, 0, 0, 156, 65, 160, 36, 24, 0, 164]
mn: [0, 1, 0, 0, 0, 4, 121, 146, 1, 0, 0, 153, 65, 160, 36, 24, 0, 248]
mn: [0, 1, 0, 0, 0, 107, 19, 88, 188, 0, 128, 159, 65, 160, 36, 24, 0, 201]
mn: [0, 1, 0, 0, 0, 165, 221, 121, 181, 0, 128, 156, 65, 160, 36, 24, 0, 0]
mn: [0, 1, 0, 0, 0, 147, 103, 165, 50, 195, 245, 156, 65, 161, 36, 24, 0, 62]
mn: [0, 1, 0, 0, 0, 36, 253, 200, 238, 0, 44, 98, 66, 161, 36, 24, 0, 29]
mn: [0, 1, 0, 0, 0, 74, 79, 191, 142, 225, 122, 110, 68, 161, 36, 24, 0, 137]

sd: [0, 1, 0, 0, 0, 101, 204, 222, 115, 0, 0, 157, 65, 160, 33, 24, 0, 134]
sd: [0, 1, 0, 0, 0, 197, 242, 158, 212, 0, 128, 152, 65, 160, 33, 24, 0, 23]
sd: [0, 1, 0, 0, 0, 135, 1, 212, 227, 0, 0, 159, 65, 160, 33, 24, 0, 65]
sd: [0, 1, 0, 0, 0, 133, 80, 222, 208, 0, 128, 159, 65, 160, 33, 24, 0, 189]
sd: [0, 1, 0, 0, 0, 100, 100, 75, 85, 0, 0, 156, 65, 160, 36, 24, 0, 164]
sd: [0, 1, 0, 0, 0, 4, 121, 146, 1, 0, 0, 153, 65, 160, 36, 24, 0, 248]
sd: [0, 1, 0, 0, 0, 107, 19, 88, 188, 0, 128, 159, 65, 160, 36, 24, 0, 201]
sd: [0, 1, 0, 0, 0, 165, 221, 121, 181, 0, 128, 156, 65, 160, 36, 24, 0, 0]
sd: [0, 1, 0, 0, 0, 147, 103, 165, 50, 195, 245, 156, 65, 161, 36, 24, 0, 62]
sd: [0, 1, 0, 0, 0, 36, 253, 200, 238, 0, 44, 98, 66, 161, 36, 24, 0, 29]
sd: [0, 1, 0, 0, 0, 74, 79, 191, 142, 225, 122, 110, 68, 161, 36, 24, 0, 137]

mn: [0, 1, 0, 0, 0, 197, 242, 158, 212, 0, 128, 152, 65, 160, 33, 24, 0, 23]
mn: [0, 1, 0, 0, 0, 135, 1, 212, 227, 0, 0, 159, 65, 160, 33, 24, 0, 65]
mn: [0, 1, 0, 0, 0, 135, 1, 212, 227, 0, 0, 159, 65, 160, 33, 24, 0, 65]
mn: [0, 1, 0, 0, 0, 133, 80, 222, 208, 0, 128, 159, 65, 160, 33, 24, 0, 189]
mn: [0, 1, 0, 0, 0, 100, 100, 75, 85, 0, 0, 156, 65, 160, 36, 24, 0, 164]
mn: [0, 1, 0, 0, 0, 4, 121, 146, 1, 0, 0, 153, 65, 160, 36, 24, 0, 248]
mn: [0, 1, 0, 0, 0, 107, 19, 88, 188, 0, 128, 159, 65, 160, 36, 24, 0, 201]
mn: [0, 1, 0, 0, 0, 165, 221, 121, 181, 0, 128, 156, 65, 160, 36, 24, 0, 0]
mn: [0, 1, 0, 0, 0, 147, 103, 165, 50, 195, 245, 156, 65, 161, 36, 24, 0, 62]
mn: [0, 1, 0, 0, 0, 36, 253, 200, 238, 0, 44, 98, 66, 161, 36, 24, 0, 29]
mn: [0, 1, 0, 0, 0, 74, 79, 191, 142, 225, 122, 110, 68, 161, 36, 24, 0, 137]

sd: [0, 1, 0, 0, 0, 101, 204, 222, 115, 0, 0, 157, 65, 160, 33, 24, 0, 134]
sd: [0, 1, 0, 0, 0, 197, 242, 158, 212, 0, 128, 152, 65, 160, 33, 24, 0, 23]
sd: [0, 1, 0, 0, 0, 135, 1, 212, 227, 0, 0, 159, 65, 160, 33, 24, 0, 65]
sd: [0, 1, 0, 0, 0, 133, 80, 222, 208, 0, 128, 159, 65, 160, 33, 24, 0, 189]
sd: [0, 1, 0, 0, 0, 100, 100, 75, 85, 0, 0, 156, 65, 160, 36, 24, 0, 164]
sd: [0, 1, 0, 0, 0, 4, 121, 146, 1, 0, 0, 153, 65, 160, 36, 24, 0, 248]
sd: [0, 1, 0, 0, 0, 107, 19, 88, 188, 0, 128, 159, 65, 160, 36, 24, 0, 201]
sd: [0, 1, 0, 0, 0, 165, 221, 121, 181, 0, 128, 156, 65, 160, 36, 24, 0, 0]
sd: [0, 1, 0, 0, 0, 147, 103, 165, 50, 195, 245, 156, 65, 161, 36, 24, 0, 62]
sd: [0, 1, 0, 0, 0, 36, 253, 200, 238, 0, 44, 98, 66, 161, 36, 24, 0, 29]
sd: [0, 1, 0, 0, 0, 74, 79, 191, 142, 225, 122, 110, 68, 161, 36, 24, 0, 137]
sd: [0, 1, 0, 0, 0, 101, 204, 222, 115, 0, 0, 157, 65, 51, 59, 24, 0, 226]
sd: [0, 1, 0, 0, 0, 197, 242, 158, 212, 0, 128, 152, 65, 51, 59, 24, 0, 115]
sd: [0, 1, 0, 0, 0, 135, 1, 212, 227, 0, 0, 159, 65, 51, 59, 24, 0, 37]
sd: [0, 1, 0, 0, 0, 133, 80, 222, 208, 0, 128, 159, 65, 51, 59, 24, 0, 217]
sd: [0, 1, 0, 0, 0, 100, 100, 75, 85, 0, 0, 156, 65, 160, 36, 24, 0, 164]
sd: [0, 1, 0, 0, 0, 4, 121, 146, 1, 0, 0, 153, 65, 160, 36, 24, 0, 248]
sd: [0, 1, 0, 0, 0, 107, 19, 88, 188, 0, 128, 159, 65, 160, 36, 24, 0, 201]
sd: [0, 1, 0, 0, 0, 165, 221, 121, 181, 0, 128, 156, 65, 160, 36, 24, 0, 0]
sd: [0, 1, 0, 0, 0, 147, 103, 165, 50, 195, 245, 156, 65, 161, 36, 24, 0, 62]
sd: [0, 1, 0, 0, 0, 36, 253, 200, 238, 0, 44, 98, 66, 161, 36, 24, 0, 29]
sd: [0, 1, 0, 0, 0, 74, 79, 191, 142, 225, 122, 110, 68, 161, 36, 24, 0, 137]

mn: [0, 1, 0, 0, 0, 197, 242, 158, 212, 0, 128, 152, 65, 160, 33, 24, 0, 23]
mn: [0, 1, 0, 0, 0, 197, 242, 158, 212, 0, 128, 152, 65, 160, 33, 24, 0, 23]
mn: [0, 1, 0, 0, 0, 135, 1, 212, 227, 0, 0, 159, 65, 160, 33, 24, 0, 65]
mn: [0, 1, 0, 0, 0, 133, 80, 222, 208, 0, 128, 159, 65, 160, 33, 24, 0, 189]
mn: [0, 1, 0, 0, 0, 100, 100, 75, 85, 0, 0, 156, 65, 160, 36, 24, 0, 164]
mn: [0, 1, 0, 0, 0, 4, 121, 146, 1, 0, 0, 153, 65, 160, 36, 24, 0, 248]
mn: [0, 1, 0, 0, 0, 107, 19, 88, 188, 0, 128, 159, 65, 160, 36, 24, 0, 201]
mn: [0, 1, 0, 0, 0, 165, 221, 121, 181, 0, 128, 156, 65, 160, 36, 24, 0, 0]
mn: [0, 1, 0, 0, 0, 147, 103, 165, 50, 195, 245, 156, 65, 161, 36, 24, 0, 62]
mn: [0, 1, 0, 0, 0, 36, 253, 200, 238, 0, 44, 98, 66, 161, 36, 24, 0, 29]
mn: [0, 1, 0, 0, 0, 74, 79, 191, 142, 225, 122, 110, 68, 161, 36, 24, 0, 137]
mn: [0, 1, 0, 0, 0, 197, 242, 158, 212, 0, 128, 152, 65, 51, 59, 24, 0, 115]
mn: [0, 1, 0, 0, 0, 197, 242, 158, 212, 0, 128, 152, 65, 51, 59, 24, 0, 115]
mn: [0, 1, 0, 0, 0, 135, 1, 212, 227, 0, 0, 159, 65, 51, 59, 24, 0, 37]
mn: [0, 1, 0, 0, 0, 133, 80, 222, 208, 0, 128, 159, 65, 51, 59, 24, 0, 217]
mn: [0, 1, 0, 0, 0, 100, 100, 75, 85, 0, 0, 156, 65, 160, 36, 24, 0, 164]
mn: [0, 1, 0, 0, 0, 4, 121, 146, 1, 0, 0, 153, 65, 160, 36, 24, 0, 248]
mn: [0, 1, 0, 0, 0, 107, 19, 88, 188, 0, 128, 159, 65, 160, 36, 24, 0, 201]
mn: [0, 1, 0, 0, 0, 165, 221, 121, 181, 0, 128, 156, 65, 160, 36, 24, 0, 0]
mn: [0, 1, 0, 0, 0, 147, 103, 165, 50, 195, 245, 156, 65, 161, 36, 24, 0, 62]
mn: [0, 1, 0, 0, 0, 36, 253, 200, 238, 0, 44, 98, 66, 161, 36, 24, 0, 29]
mn: [0, 1, 0, 0, 0, 74, 79, 191, 142, 225, 122, 110, 68, 161, 36, 24, 0, 137]

sd: [0, 1, 0, 0, 0, 101, 204, 222, 115, 0, 0, 157, 65, 51, 59, 24, 0, 226]
sd: [0, 1, 0, 0, 0, 197, 242, 158, 212, 0, 128, 152, 65, 51, 59, 24, 0, 115]
sd: [0, 1, 0, 0, 0, 135, 1, 212, 227, 0, 0, 159, 65, 51, 59, 24, 0, 37]
sd: [0, 1, 0, 0, 0, 133, 80, 222, 208, 0, 128, 159, 65, 51, 59, 24, 0, 217]
sd: [0, 1, 0, 0, 0, 100, 100, 75, 85, 0, 128, 156, 65, 51, 62, 24, 0, 67]
sd: [0, 1, 0, 0, 0, 4, 121, 146, 1, 0, 128, 153, 65, 51, 62, 24, 0, 31]
sd: [0, 1, 0, 0, 0, 107, 19, 88, 188, 0, 128, 159, 65, 51, 62, 24, 0, 173]
sd: [0, 1, 0, 0, 0, 165, 221, 121, 181, 0, 128, 156, 65, 51, 62, 24, 0, 100]
sd: [0, 1, 0, 0, 0, 147, 103, 165, 50, 195, 245, 156, 65, 52, 62, 24, 0, 74]
sd: [0, 1, 0, 0, 0, 36, 253, 200, 238, 0, 67, 98, 66, 52, 62, 24, 0, 239]
sd: [0, 1, 0, 0, 0, 74, 79, 191, 142, 0, 128, 110, 68, 52, 62, 24, 0, 10]
Exit is requested.
Exiting

Process finished with exit code 0

